,timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
0,1611475089951,200,-183,-4.02099609375e-05,0,0,69,119519,89070,92832,40035,16770813,16773370,30556,25827,Tag0,unknown
1,1611475089968,200,-259,-5.69091796875e-05,0,0,69,119519,89070,92832,40035,16770813,16773370,30556,25827,Tag0,unknown
2,1611475089984,200,39,8.5693359375e-06,0,0,69,119519,89070,92832,40035,16770813,16773370,30556,25827,Tag0,unknown
3,1611475090005,200,-79,-1.7358398437500006e-05,0,0,69,119519,89070,92832,40035,16770813,16773370,30556,25827,Tag0,unknown
4,1611475090018,200,-58,-1.2744140625e-05,0,0,69,119519,89070,92832,40035,16770813,16773370,30556,25827,Tag0,unknown
5,1611475090039,200,-137,-3.01025390625e-05,0,0,69,119519,89070,92832,40035,16770813,16773370,30556,25827,Tag0,unknown
6,1611475090051,200,-169,-3.71337890625e-05,0,0,69,119519,89070,92832,40035,16770813,16773370,30556,25827,Tag0,unknown
7,1611475090111,200,104,2.28515625e-05,0,0,69,119519,89070,92832,40035,16770813,16773370,30556,25827,Tag0,unknown
8,1611475090121,200,69,1.51611328125e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
9,1611475090150,200,-44,-9.66796875e-06,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
10,1611475090168,200,-333,-7.316894531249999e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
11,1611475090191,200,-51,-1.12060546875e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
12,1611475090201,200,-25,-5.4931640625e-06,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
13,1611475090270,200,-179,-3.93310546875e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
14,1611475090285,200,-247,-5.42724609375e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
15,1611475090331,200,-153,-3.3618164062500004e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
16,1611475090390,200,52,1.142578125e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
17,1611475090402,200,-173,-3.80126953125e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
18,1611475090455,200,-364,-7.998046875e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
19,1611475090468,200,-23,-5.0537109375e-06,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
20,1611475090512,200,33,7.2509765625e-06,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
21,1611475090522,200,13,2.8564453125e-06,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
22,1611475090535,200,-381,-8.371582031250001e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
23,1611475090572,200,371,8.151855468750001e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
24,1611475090585,200,-31,-6.8115234375e-06,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
25,1611475090630,200,-79,-1.7358398437500006e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
26,1611475090687,200,729,0.0001601806640625,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
27,1611475090702,200,1841,0.0004045166015625,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
28,1611475090747,200,227,4.98779296875e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
29,1611475090805,200,587,0.00012897949218750005,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
30,1611475090819,200,226,4.9658203125e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
31,1611475090865,200,32,7.03125e-06,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
32,1611475090917,200,-269,-5.91064453125e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
33,1611475090936,200,12,2.63671875e-06,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
34,1611475090967,200,106,2.3291015625000006e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
35,1611475090986,200,-353,-7.75634765625e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
36,1611475091009,200,264,5.80078125e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
37,1611475091019,200,40,8.7890625e-06,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
38,1611475091046,200,337,7.40478515625e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
39,1611475091069,200,-424,-9.31640625e-05,0,0,69,888461,757968,16760827,16750101,70303,72255,16757890,22715,Tag0,unknown
40,1611475091087,200,-154,-3.3837890625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
41,1611475091103,200,-457,-0.0001004150390625,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
42,1611475091121,200,-7,-1.5380859375e-06,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
43,1611475091136,200,-100,-2.197265625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
44,1611475091174,200,275,6.04248046875e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
45,1611475091186,200,-21,-4.614257812500002e-06,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
46,1611475091211,200,-259,-5.69091796875e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
47,1611475091221,200,-289,-6.35009765625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
48,1611475091237,200,112,2.4609375e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
49,1611475091253,200,-475,-0.0001043701171875,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
50,1611475091279,200,299,6.56982421875e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
51,1611475091312,200,-828,-0.00018193359375,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
52,1611475091322,200,189,4.15283203125e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
53,1611475091349,200,-147,-3.22998046875e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
54,1611475091382,200,325,7.14111328125e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
55,1611475091403,200,24,5.2734375e-06,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
56,1611475091422,200,274,6.0205078125e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
57,1611475091437,200,352,7.734375e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
58,1611475091456,200,8,1.7578125e-06,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
59,1611475091470,200,10,2.197265625e-06,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
60,1611475091495,200,61,1.34033203125e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
61,1611475091505,200,267,5.86669921875e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
62,1611475091529,200,83,1.82373046875e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
63,1611475091539,200,376,8.261718750000001e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
64,1611475091569,200,-396,-8.701171875000001e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
65,1611475091602,200,364,7.998046875e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
66,1611475091621,200,-797,-0.0001751220703125,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
67,1611475091642,200,289,6.35009765625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
68,1611475091654,200,148,3.251953125e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
69,1611475091676,200,-540,-0.00011865234375,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
70,1611475091687,200,-842,-0.000185009765625,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
71,1611475091717,200,81,1.77978515625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
72,1611475091751,200,130,2.8564453125e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
73,1611475091771,200,-265,-5.82275390625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
74,1611475091789,200,58,1.2744140625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
75,1611475091804,200,375,8.23974609375e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
76,1611475091822,200,100,2.197265625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
77,1611475091838,200,108,2.373046875e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
78,1611475091860,200,265,5.82275390625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
79,1611475091871,200,17,3.7353515625e-06,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
80,1611475091894,200,-473,-0.0001039306640625,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
81,1611475091904,200,-171,-3.75732421875e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
82,1611475091975,200,-152,-3.33984375e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
83,1611475091988,200,-843,-0.0001852294921875,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
84,1611475092042,200,341,7.492675781250003e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
85,1611475092055,200,129,2.83447265625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
86,1611475092110,200,-86,-1.8896484375000006e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
87,1611475092122,200,-545,-0.0001197509765625,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
88,1611475092177,200,357,7.844238281250001e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
89,1611475092188,200,209,4.59228515625e-05,0,0,69,2113418,137901,16746880,30288,16752362,16775980,16765273,12671,Tag0,unknown
