timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1610800360712,200,336,7.382812500000001E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360730,200,-5,-1.0986328125E-6,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360748,200,-22,-4.833984375E-6,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360764,200,77,1.69189453125E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360786,200,-275,-6.04248046875E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360797,200,14,3.076171875E-6,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360820,200,-290,-6.3720703125E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360831,200,9,1.9775390625E-6,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360841,200,-305,-6.70166015625E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360858,200,-311,-6.833496093750001E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360871,200,-341,-7.492675781250002E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360891,200,-341,-7.492675781250002E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360913,200,-337,-7.40478515625E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360930,200,-259,-5.69091796875E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360947,200,45,9.8876953125E-6,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360965,200,-263,-5.7788085937500005E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800360981,200,74,1.6259765625E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800361004,200,48,1.0546875E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800361015,200,61,1.34033203125E-5,0,0,0,1484783,208283,82620,16756286,16763783,11431,6324,4799,Tag0,unknown
1610800361035,200,-326,-7.163085937500001E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361047,200,-264,-5.80078125E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361074,200,18,3.955078125E-6,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361108,200,72,1.58203125E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361118,200,-300,-6.591796875E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361131,200,-45,-9.8876953125E-6,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361148,200,69,1.51611328125E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361165,200,7,1.5380859375E-6,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361190,200,43,9.448242187500001E-6,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361200,200,82,1.8017578124999998E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361224,200,-75,-1.64794921875E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361234,200,-29,-6.3720703125E-6,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361244,200,-64,-1.40625E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361254,200,-56,-1.23046875E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361267,200,-117,-2.5708007812499998E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361299,200,84,1.8457031250000004E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361316,200,69,1.51611328125E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361326,200,-379,-8.32763671875E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361342,200,-181,-3.9770507812500004E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361354,200,4,8.7890625E-7,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361370,200,18,3.955078125E-6,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361384,200,-274,-6.0205078124999997E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361394,200,-361,-7.93212890625E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361409,200,-316,-6.943359375000001E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361438,200,-332,-7.294921875E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361452,200,-315,-6.92138671875E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361472,200,-201,-4.41650390625E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361485,200,-214,-4.7021484375E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361495,200,-455,-9.99755859375E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361508,200,-776,-1.705078125E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361520,200,-780,-1.7138671875E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361542,200,-771,-1.694091796875E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361552,200,-813,-1.786376953125E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361568,200,-653,-1.434814453125E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361586,200,-1059,-2.3269042968750001E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361598,200,-438,-9.6240234375E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361608,200,771,1.694091796875E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361628,200,859,1.887451171875E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361649,200,1379,3.030029296875E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361666,200,1350,2.96630859375E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361684,200,1101,2.419189453125E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361694,200,707,1.5534667968750002E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361718,200,754,1.65673828125E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361737,200,826,1.81494140625E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361753,200,841,1.847900390625E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361764,200,385,8.45947265625E-5,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361776,200,865,1.900634765625E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361787,200,871,1.9138183593749998E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
1610800361809,200,1069,2.3488769531250002E-4,0,0,0,239167,89919,6611,23973,31435,20526,8475,3337,Tag0,unknown
