timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1605701318781,200,-283,-6.218261718750001E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318809,200,85,1.86767578125E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318843,200,97,2.13134765625E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318853,200,116,2.548828125E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318866,200,53,1.1645507812500002E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318885,200,3,6.591796875E-7,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318900,200,-189,-4.15283203125E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318921,200,-135,-2.96630859375E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318933,200,-347,-7.62451171875E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318957,200,9,1.9775390625E-6,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318967,200,56,1.23046875E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701318991,200,-307,-6.74560546875E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701319001,200,-154,-3.3837890625E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701319029,200,60,1.318359375E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701319039,200,266,5.8447265625E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701319063,200,-121,-2.6586914062500003E-5,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701319073,200,9,1.9775390625E-6,0,0,0,252968,15108,5106,4719,2415,5516,3961,1329,Tag0,unknown
1605701319120,200,-95,-2.08740234375E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319136,200,265,5.82275390625E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319151,200,-104,-2.28515625E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319170,200,42,9.228515625000002E-6,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319184,200,-308,-6.767578125E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319203,200,-96,-2.109375E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319218,200,41,9.008789062499999E-6,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319240,200,-115,-2.52685546875E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319252,200,105,2.30712890625E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319273,200,100,2.197265625E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319288,200,-109,-2.39501953125E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319302,200,-21,-4.614257812500001E-6,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319319,200,-125,-2.74658203125E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319349,200,89,1.95556640625E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319370,200,123,2.70263671875E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319380,200,55,1.20849609375E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319390,200,-322,-7.0751953125E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319403,200,103,2.26318359375E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319426,200,264,5.80078125E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319436,200,268,5.8886718750000006E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319460,200,-107,-2.35107421875E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319470,200,66,1.4501953125E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319495,200,-95,-2.08740234375E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319505,200,-118,-2.5927734375E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319515,200,57,1.2524414062500001E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319534,200,-91,-1.99951171875E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319554,200,67,1.4721679687500002E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319571,200,86,1.8896484375000003E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319588,200,-29,-6.3720703125E-6,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319608,200,25,5.4931640625E-6,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319643,200,-297,-6.525878906250001E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319654,200,73,1.6040039062500002E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319664,200,56,1.23046875E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319678,200,11,2.4169921875E-6,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319688,200,-103,-2.26318359375E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
1605701319715,200,-317,-6.96533203125E-5,0,0,0,453379,728985,12772,8807,7906,28411,11719,10855,Tag0,unknown
