,timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
0,1611475828736,200,417,9.16259765625e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
1,1611475828750,200,-131,-2.87841796875e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
2,1611475828769,200,552,0.0001212890625,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
3,1611475828783,200,586,0.000128759765625,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
4,1611475828803,200,43,9.4482421875e-06,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
5,1611475828818,200,-251,-5.51513671875e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
6,1611475828837,200,-1001,-0.0002199462890625,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
7,1611475828851,200,235,5.16357421875e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
8,1611475828861,200,266,5.8447265625e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
9,1611475828874,200,-851,-0.0001869873046875,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
10,1611475828884,200,-356,-7.822265625e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
11,1611475828908,200,-444,-9.755859375e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
12,1611475828918,200,19,4.1748046875e-06,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
13,1611475828928,200,865,0.0001900634765625,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
14,1611475828945,200,283,6.218261718750001e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
15,1611475828955,200,-313,-6.87744140625e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
16,1611475828979,200,-293,-6.43798828125e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
17,1611475828989,200,-854,-0.000187646484375,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
18,1611475829001,200,389,8.54736328125e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
19,1611475829019,200,329,7.229003906250001e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
20,1611475829034,200,443,9.73388671875e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
21,1611475829053,200,231,5.07568359375e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
22,1611475829067,200,182,3.9990234375e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
23,1611475829077,200,-75,-1.64794921875e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
24,1611475829095,200,-874,-0.000192041015625,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
25,1611475829105,200,228,5.009765625000001e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
26,1611475829129,200,-67,-1.4721679687500003e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
27,1611475829139,200,-1363,-0.00029948730468750003,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
28,1611475829151,200,-1107,-0.0002432373046875,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
29,1611475829168,200,-39,-8.5693359375e-06,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
30,1611475829184,200,-129,-2.83447265625e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
31,1611475829200,200,345,7.58056640625e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
32,1611475829218,200,136,2.98828125e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
33,1611475829244,200,821,0.0001803955078125,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
34,1611475829254,200,6,1.318359375e-06,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
35,1611475829270,200,-263,-5.778808593750001e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
36,1611475829286,200,843,0.0001852294921875,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
37,1611475829312,200,588,0.00012919921875,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
38,1611475829322,200,611,0.0001342529296875,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
39,1611475829336,200,-301,-6.613769531250001e-05,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
40,1611475829360,200,715,0.0001571044921875,0,0,0,1574652,248856,535262,1045482,140742,140822,193629,222675,Tag0,unknown
