,timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
0,1611471802553,51,-597,-0.00013117675781250005,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
1,1611471802564,51,92,2.021484375e-05,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
2,1611471802587,51,621,0.0001364501953125,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
3,1611471802598,51,956,0.00021005859375,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
4,1611471802630,51,1092,0.00023994140625000006,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
5,1611471802663,51,1344,0.0002953125000000001,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
6,1611471802681,51,698,0.00015336914062500002,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
7,1611471802700,51,1085,0.0002384033203125,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
8,1611471802715,51,1041,0.0002287353515625,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
9,1611471802748,51,592,0.000130078125,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
10,1611471802765,51,162,3.5595703125e-05,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
11,1611471802807,51,375,8.23974609375e-05,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
12,1611471802817,51,-13,-2.8564453125e-06,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
13,1611471802857,51,-59,-1.29638671875e-05,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
14,1611471802867,51,-120,-2.63671875e-05,34,50,55,669542,219891,193072,790783,32681,261062,160384,116471,Tag0,unknown
15,1611471802917,26,102,2.2412109375e-05,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
16,1611471802932,26,101,2.21923828125e-05,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
17,1611471802977,26,72,1.58203125e-05,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
18,1611471803035,26,67,1.4721679687500003e-05,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
19,1611471803048,26,69,1.51611328125e-05,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
20,1611471803092,26,68,1.494140625e-05,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
21,1611471803102,26,66,1.4501953125e-05,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
22,1611471803152,26,68,1.494140625e-05,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
23,1611471803165,26,67,1.4721679687500003e-05,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
24,1611471803210,26,-522,-0.000114697265625,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
25,1611471803232,26,-2048,-0.00045,34,50,55,1005707,16770667,84579,19912,12132,12857,5926,4905,Tag0,unknown
