timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1605940276445,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276475,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276494,200,-244,-5.361328125E-5,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276511,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276527,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276548,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276561,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276583,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276595,200,-187,-4.10888671875E-5,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276623,200,-261,-5.73486328125E-5,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276656,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276667,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276694,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276712,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276730,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276745,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276767,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276779,200,937,2.058837890625E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276801,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276812,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276841,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276874,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276886,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276896,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276913,200,1244,2.7333984375000004E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276930,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276953,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276979,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940276997,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940277021,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940277037,200,1791,3.935302734375E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940277047,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940277059,200,-2048,-4.5E-4,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940277070,200,-12,-2.63671875E-6,0,0,0,172661,188644,794,5767,12706,218136,188318,16757809,Tag0,unknown
1605940277100,200,1791,3.935302734375E-4,0,0,0,190269,350095,16744534,16753453,23783,121701,616743,26816,Tag0,unknown
1605940277114,200,1791,3.935302734375E-4,0,0,0,190269,350095,16744534,16753453,23783,121701,616743,26816,Tag0,unknown
1605940277135,200,-2048,-4.5E-4,0,0,0,190269,350095,16744534,16753453,23783,121701,616743,26816,Tag0,unknown
1605940277147,200,-2048,-4.5E-4,0,0,0,190269,350095,16744534,16753453,23783,121701,616743,26816,Tag0,unknown
1605940277157,200,1791,3.935302734375E-4,0,0,0,190269,350095,16744534,16753453,23783,121701,616743,26816,Tag0,unknown
1605940277170,200,-2103,-4.620849609375E-4,0,0,0,190269,350095,16744534,16753453,23783,121701,616743,26816,Tag0,unknown
1605940277187,200,-2048,-4.5E-4,0,0,0,190269,350095,16744534,16753453,23783,121701,616743,26816,Tag0,unknown
1605940277213,200,-2048,-4.5E-4,0,0,0,190269,350095,16744534,16753453,23783,121701,616743,26816,Tag0,unknown
1605940277223,200,-2048,-4.5E-4,0,0,0,190269,350095,16744534,16753453,23783,121701,616743,26816,Tag0,unknown
1605940277237,200,-2048,-4.5E-4,0,0,0,190269,350095,16744534,16753453,23783,121701,616743,26816,Tag0,unknown
