timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1605702836215,200,-458,-1.00634765625E-4,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836239,200,-1034,-2.27197265625E-4,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836249,200,-706,-1.55126953125E-4,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836273,200,-1701,-3.7375488281250004E-4,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836283,200,-1867,-4.102294921875E-4,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836313,200,-1043,-2.2917480468750002E-4,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836332,200,-738,-1.62158203125E-4,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836349,200,-521,-1.1447753906250001E-4,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836365,200,-226,-4.9658203125E-5,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836384,200,-170,-3.7353515625E-5,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836418,200,27,5.9326171875000005E-6,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836431,200,29,6.3720703125E-6,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836456,200,-58,-1.2744140625E-5,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836466,200,-61,-1.34033203125E-5,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836489,200,-265,-5.82275390625E-5,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836499,200,49,1.07666015625E-5,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836525,200,258,5.6689453125000004E-5,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836535,200,-121,-2.6586914062500003E-5,0,0,0,230335,18442,4573,31187,7182,14569,3057,3115,Tag0,unknown
1605702836550,200,69,1.51611328125E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836571,200,-93,-2.04345703125E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836601,200,51,1.1206054687499999E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836616,200,-305,-6.70166015625E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836640,200,813,1.786376953125E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836650,200,481,1.056884765625E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836674,200,505,1.109619140625E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836684,200,804,1.7666015625E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836714,200,22,4.833984375E-6,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836733,200,535,1.175537109375E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836751,200,1190,2.61474609375E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836769,200,-123,-2.70263671875E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836787,200,-279,-6.13037109375E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836820,200,-790,-1.73583984375E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836834,200,-281,-6.17431640625E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836844,200,83,1.82373046875E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836858,200,-579,-1.272216796875E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836868,200,-615,-1.351318359375E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836893,200,-577,-1.2678222656250002E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836903,200,101,2.2192382812500002E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836931,200,324,7.119140625E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836941,200,273,5.998535156250001E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836966,200,515,1.131591796875E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836987,200,203,4.460449218750001E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702836997,200,240,5.2734375E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837007,200,139,3.0541992187500004E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837018,200,41,9.008789062499999E-6,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837040,200,-90,-1.9775390625E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837051,200,-11,-2.4169921875E-6,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837077,200,-308,-6.767578125E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837087,200,-105,-2.30712890625E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837111,200,5,1.0986328125E-6,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837121,200,-302,-6.6357421875E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837150,200,-131,-2.87841796875E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837169,200,-452,-9.931640625E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837187,200,-3,-6.591796875E-7,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837197,200,-295,-6.48193359375E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837207,200,264,5.80078125E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837224,200,268,5.8886718750000006E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837237,200,-27,-5.9326171875000005E-6,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837260,200,1029,2.260986328125E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837270,200,115,2.52685546875E-5,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837280,200,873,1.9182128906250002E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837296,200,890,1.95556640625E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837306,200,570,1.25244140625E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837330,200,603,1.3249511718750002E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837340,200,1515,3.328857421875E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
1605702837354,200,1237,2.718017578125E-4,0,0,0,501239,21284,16144,11723,5221,8161,5958,914,Tag0,unknown
