timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1605703061449,200,5,1.0986328125E-6,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061488,200,114,2.5048828125000003E-5,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061504,200,-261,-5.73486328125E-5,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061525,200,18,3.955078125E-6,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061538,200,24,5.2734375E-6,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061560,200,-344,-7.558593750000001E-5,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061571,200,117,2.5708007812499998E-5,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061595,200,-59,-1.29638671875E-5,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061605,200,259,5.69091796875E-5,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061629,200,-180,-3.955078125E-5,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061639,200,-119,-2.6147460937500004E-5,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061668,200,-12,-2.63671875E-6,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061708,200,118,2.5927734375E-5,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061722,200,-326,-7.163085937500001E-5,0,0,0,646730,178954,16750978,17851,19850,16910,16527,10170,Tag0,unknown
1605703061745,200,-43,-9.448242187500001E-6,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061756,200,27,5.9326171875000005E-6,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061787,200,-156,-3.427734375E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061805,200,-313,-6.87744140625E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061823,200,57,1.2524414062500001E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061839,200,39,8.5693359375E-6,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061857,200,34,7.4707031250000005E-6,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061876,200,294,6.4599609375E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061892,200,-298,-6.5478515625E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061906,200,18,3.955078125E-6,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061928,200,125,2.74658203125E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061940,200,105,2.30712890625E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061962,200,-289,-6.35009765625E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703061973,200,-168,-3.691406250000001E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062001,200,-108,-2.3730468750000002E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062011,200,77,1.69189453125E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062039,200,-70,-1.5380859375E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062058,200,-291,-6.39404296875E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062068,200,16,3.515625E-6,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062078,200,53,1.1645507812500002E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062108,200,2,4.39453125E-7,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062124,200,-76,-1.669921875E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062148,200,7,1.5380859375E-6,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062158,200,-87,-1.91162109375E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062181,200,-338,-7.426757812499999E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062191,200,120,2.63671875E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062201,200,-55,-1.20849609375E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062220,200,77,1.69189453125E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
1605703062230,200,113,2.48291015625E-5,0,0,0,1737637,131389,16772629,113236,16764953,11615,16788,5431,Tag0,unknown
