,timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
0,1611470170287,0,18,3.955078125e-06,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
1,1611470170310,0,-92,-2.021484375e-05,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
2,1611470170320,0,-105,-2.30712890625e-05,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
3,1611470170350,0,69,1.51611328125e-05,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
4,1611470170383,0,-327,-7.18505859375e-05,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
5,1611470170404,0,91,1.99951171875e-05,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
6,1611470170422,0,-136,-2.98828125e-05,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
7,1611470170437,0,-347,-7.62451171875e-05,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
8,1611470170456,0,-61,-1.34033203125e-05,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
9,1611470170471,0,88,1.93359375e-05,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
10,1611470170498,0,87,1.91162109375e-05,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
11,1611470170553,0,-41,-9.0087890625e-06,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
12,1611470170571,0,39,8.5693359375e-06,1,51,39,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
13,1611470170613,0,23,5.0537109375e-06,1,51,40,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
14,1611470170623,0,76,1.669921875e-05,1,51,40,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
15,1611470170673,0,109,2.39501953125e-05,1,51,40,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
16,1611470170688,0,41,9.0087890625e-06,1,51,40,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
17,1611470170733,0,-90,-1.9775390625e-05,1,51,40,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
18,1611470170782,0,-47,-1.03271484375e-05,1,51,40,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
19,1611470170832,0,22,4.833984375e-06,1,51,40,744637,279915,16773282,9424,14067,13179,7113,2030,Tag0,unknown
20,1611470170842,0,-297,-6.525878906250001e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
21,1611470170856,0,-83,-1.82373046875e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
22,1611470170890,0,-274,-6.0205078125e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
23,1611470170905,0,-314,-6.8994140625e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
24,1611470170947,0,68,1.494140625e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
25,1611470170957,0,83,1.82373046875e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
26,1611470171005,0,-264,-5.80078125e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
27,1611470171022,0,86,1.8896484375000006e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
28,1611470171065,0,-106,-2.3291015625000006e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
29,1611470171075,0,-279,-6.13037109375e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
30,1611470171122,0,-112,-2.4609375e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
31,1611470171139,0,-16,-3.515625e-06,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
32,1611470171181,0,51,1.12060546875e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
33,1611470171191,0,109,2.39501953125e-05,1,69,40,598782,340856,51230,16754470,16746094,7422,6940,2269,Tag0,unknown
