timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1605939351235,200,34,7.4707031250000005E-6,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351263,200,66,1.4501953125E-5,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351275,200,521,1.1447753906250001E-4,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351303,200,-332,-7.294921875E-5,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351341,200,198,4.3505859375000006E-5,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351359,200,-235,-5.16357421875E-5,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351381,200,97,2.13134765625E-5,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351393,200,92,2.021484375E-5,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351416,200,38,8.349609375E-6,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351427,200,113,2.48291015625E-5,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351437,200,291,6.39404296875E-5,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351455,200,-75,-1.64794921875E-5,0,0,0,699117,507235,88221,82680,16753601,867349,21035,14181,Tag0,unknown
1605939351465,200,-73,-1.6040039062500002E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351494,200,270,5.9326171875E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351511,200,265,5.82275390625E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351521,200,4,8.7890625E-7,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351531,200,269,5.9106445312499996E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351544,200,-169,-3.7133789062499996E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351561,200,327,7.18505859375E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351579,200,-7,-1.5380859375E-6,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351600,200,30,6.591796875E-6,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351610,200,-45,-9.8876953125E-6,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351620,200,-221,-4.85595703125E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351634,200,-329,-7.229003906250001E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351644,200,65,1.42822265625E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351667,200,332,7.294921875E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351678,200,-157,-3.44970703125E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351720,200,-179,-3.93310546875E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351730,200,-301,-6.613769531250001E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351756,200,-315,-6.92138671875E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351766,200,195,4.28466796875E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351793,200,-380,-8.349609375E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351812,200,120,2.63671875E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351822,200,93,2.04345703125E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351833,200,-23,-5.0537109375E-6,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351845,200,97,2.13134765625E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351866,200,91,1.99951171875E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
1605939351879,200,-332,-7.294921875E-5,0,0,0,1363514,44297,6407,26321,5302,262541,6386,2514,Tag0,unknown
