timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1605699561028,200,483,1.061279296875E-4,0,0,62,425097,478959,42541,75017,7853,16760081,28773,23537,Tag0,unknown
1605699561038,200,515,1.131591796875E-4,0,0,62,425097,478959,42541,75017,7853,16760081,28773,23537,Tag0,unknown
1605699561064,200,-716,-1.5732421875E-4,0,0,62,425097,478959,42541,75017,7853,16760081,28773,23537,Tag0,unknown
1605699561075,200,-582,-1.27880859375E-4,0,0,62,425097,478959,42541,75017,7853,16760081,28773,23537,Tag0,unknown
1605699561086,200,761,1.672119140625E-4,0,0,62,425097,478959,42541,75017,7853,16760081,28773,23537,Tag0,unknown
1605699561104,200,1063,2.335693359375E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561124,200,-979,-2.151123046875E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561140,200,224,4.921875E-5,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561154,200,-1069,-2.3488769531250002E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561173,200,356,7.822265625E-5,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561187,200,-498,-1.09423828125E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561197,200,-1557,-3.421142578125E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561217,200,1291,2.8366699218750004E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561238,200,1282,2.81689453125E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561255,200,888,1.951171875E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561265,200,728,1.599609375E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561286,200,-251,-5.5151367187500004E-5,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561304,200,389,8.54736328125E-5,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561322,200,28,6.15234375E-6,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561339,200,-1209,-2.656494140625E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561361,200,-1244,-2.7333984375000004E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561392,200,-1093,-2.401611328125E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
1605699561410,200,491,1.078857421875E-4,0,0,62,2626511,218162,72100,16767685,16755442,16762855,90765,16453,Tag0,unknown
