,timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
0,1611472744062,26,359,7.88818359375e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
1,1611472744076,26,-124,-2.724609375e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
2,1611472744098,26,-201,-4.41650390625e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
3,1611472744110,26,-74,-1.6259765625e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
4,1611472744132,26,165,3.62548828125e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
5,1611472744143,26,-315,-6.92138671875e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
6,1611472744168,26,-245,-5.38330078125e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
7,1611472744178,26,-123,-2.70263671875e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
8,1611472744202,26,-265,-5.82275390625e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
9,1611472744212,26,-523,-0.0001149169921875,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
10,1611472744240,26,332,7.294921875e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
11,1611472744273,26,-227,-4.98779296875e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
12,1611472744322,26,89,1.95556640625e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
13,1611472744343,26,-460,-0.00010107421875,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
14,1611472744382,26,-181,-3.97705078125e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
15,1611472744394,26,264,5.80078125e-05,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
16,1611472744440,26,-469,-0.0001030517578125,40,57,116,312408,62854,22607,21706,14151,23844,19657,1612,Tag0,unknown
17,1611472744462,26,352,7.734375e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
18,1611472744500,26,397,8.72314453125e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
19,1611472744510,26,-129,-2.83447265625e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
20,1611472744557,26,229,5.03173828125e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
21,1611472744577,26,613,0.00013469238281250002,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
22,1611472744614,26,-358,-7.8662109375e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
23,1611472744627,26,-501,-0.0001100830078125,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
24,1611472744672,26,-370,-8.1298828125e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
25,1611472744730,26,-823,-0.0001808349609375,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
26,1611472744744,26,-327,-7.18505859375e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
27,1611472744790,26,-793,-0.0001742431640625,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
28,1611472744847,26,-874,-0.000192041015625,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
29,1611472744861,26,-409,-8.986816406250001e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
30,1611472744905,26,-43,-9.4482421875e-06,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
31,1611472744956,26,-269,-5.91064453125e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
32,1611472744978,26,257,5.64697265625e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
33,1611472745016,26,-69,-1.51611328125e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
34,1611472745028,26,43,9.4482421875e-06,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
35,1611472745076,26,1190,0.000261474609375,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
36,1611472745095,26,858,0.000188525390625,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
37,1611472745126,26,1312,0.00028828125,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
38,1611472745145,26,-547,-0.0001201904296875,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
39,1611472745184,26,-145,-3.18603515625e-05,40,57,116,524899,146598,12416,12439,9148,20751,10255,1138,Tag0,unknown
