,timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
0,1610888851757,26,-269,-5.91064453125e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
1,1610888851773,26,-93,-2.04345703125e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
2,1610888851830,26,250,5.4931640625e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
3,1610888851840,26,-283,-6.218261718750001e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
4,1610888851892,26,-441,-9.68994140625e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
5,1610888851906,26,-524,-0.00011513671875,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
6,1610888851966,26,-137,-3.01025390625e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
7,1610888851991,26,-310,-6.8115234375e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
8,1610888852006,26,151,3.31787109375e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
9,1610888852050,26,-93,-2.04345703125e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
10,1610888852060,26,-326,-7.163085937500001e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
11,1610888852074,26,-141,-3.09814453125e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
12,1610888852119,26,-529,-0.0001162353515625,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
13,1610888852140,26,232,5.09765625e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
14,1610888852204,26,320,7.03125e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
15,1610888852328,26,235,5.16357421875e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
16,1610888852341,26,-259,-5.69091796875e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
17,1610888852399,26,251,5.51513671875e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
18,1610888852409,26,339,7.448730468750001e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
19,1610888852589,26,-561,-0.0001232666015625,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
20,1610888852600,26,-257,-5.64697265625e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
21,1610888852615,26,-473,-0.0001039306640625,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
22,1610888852625,26,-94,-2.0654296875e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
23,1610888852674,26,-805,-0.0001768798828125,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
24,1610888852706,26,-503,-0.0001105224609375,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
25,1610888852717,26,321,7.053222656250001e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
26,1610888852746,26,-853,-0.0001874267578125,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
27,1610888852763,26,-130,-2.8564453125e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
28,1610888852773,26,-153,-3.3618164062500004e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
29,1610888852815,26,-112,-2.4609375e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
30,1610888852828,26,-140,-3.076171875e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
31,1610888852838,26,601,0.00013205566406249998,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
32,1610888852848,26,-152,-3.33984375e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
33,1610888852858,26,89,1.95556640625e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
34,1610888852868,26,-71,-1.56005859375e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
35,1610888852878,26,-36,-7.91015625e-06,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
36,1610888852893,26,261,5.73486328125e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
37,1610888852919,26,397,8.72314453125e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
38,1610888852929,26,86,1.8896484375000006e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
39,1610888852952,26,-289,-6.35009765625e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
40,1610888852964,26,-247,-5.42724609375e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
41,1610888852977,26,-30,-6.591796875e-06,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
42,1610888852994,26,331,7.272949218750001e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
43,1610888853011,26,96,2.109375e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
44,1610888853029,26,36,7.91015625e-06,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
45,1610888853045,26,-209,-4.59228515625e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
46,1610888853055,26,-245,-5.38330078125e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
47,1610888853065,26,-229,-5.03173828125e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
48,1610888853078,26,5,1.0986328125e-06,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
49,1610888853099,26,-579,-0.0001272216796875,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
50,1610888853111,26,379,8.32763671875e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
51,1610888853121,26,-235,-5.16357421875e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
52,1610888853139,26,-161,-3.53759765625e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
53,1610888853149,26,375,8.23974609375e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
54,1610888853159,26,343,7.53662109375e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
55,1610888853173,26,-29,-6.3720703125e-06,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
56,1610888853183,26,105,2.30712890625e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
57,1610888853197,26,568,0.0001248046875,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
58,1610888853216,26,-187,-4.10888671875e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
59,1610888853229,26,53,1.1645507812500003e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
60,1610888853271,26,-111,-2.43896484375e-05,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
61,1610888853281,26,1,2.197265625e-07,54,70,67,1426181,16762484,16766602,15831,27717,16774640,22909,26361,Tag0,unknown
