timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1610889195595,0,920,2.021484375E-4,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195611,0,1851,4.0671386718750004E-4,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195663,0,-111,-2.43896484375E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195678,0,-555,-1.219482421875E-4,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195733,0,-233,-5.1196289062500006E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195745,0,-328,-7.207031249999999E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195806,0,-625,-1.373291015625E-4,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195870,0,262,5.7568359375E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195880,0,-148,-3.251953125E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195895,0,-6,-1.318359375E-6,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195939,0,257,5.64697265625E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195949,0,98,2.1533203125E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889195962,0,115,2.52685546875E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196011,0,-357,-7.844238281250001E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196028,0,-250,-5.4931640625E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196080,0,121,2.6586914062500003E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196095,0,41,9.008789062499999E-6,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196138,0,-285,-6.26220703125E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196148,0,-365,-8.02001953125E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196210,0,-282,-6.1962890625E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196229,0,-569,-1.250244140625E-4,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196271,0,-377,-8.28369140625E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196281,0,-51,-1.1206054687499999E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196296,0,11,2.4169921875E-6,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196312,0,6,1.318359375E-6,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196329,0,555,1.219482421875E-4,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196366,0,155,3.40576171875E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196379,0,93,2.04345703125E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196421,0,-359,-7.88818359375E-5,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196431,0,-43,-9.448242187500001E-6,54,24,92,64454,17233,9881,17042,9368,9994,6741,14292,Tag0,unknown
1610889196447,26,624,1.37109375E-4,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196490,26,290,6.3720703125E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196500,26,-1010,-2.21923828125E-4,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196513,26,-631,-1.386474609375E-4,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196556,26,-455,-9.99755859375E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196566,26,585,1.285400390625E-4,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196579,26,341,7.492675781250002E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196634,26,-127,-2.79052734375E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196646,26,126,2.7685546875E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196701,26,279,6.13037109375E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196713,26,-123,-2.70263671875E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196775,26,-93,-2.04345703125E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196796,26,352,7.734375E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196843,26,359,7.88818359375E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196911,26,-139,-3.0541992187500004E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196930,26,-121,-2.6586914062500003E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196976,26,278,6.108398437500001E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889196997,26,166,3.6474609375E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197049,26,-269,-5.9106445312499996E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197064,26,117,2.5708007812499998E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197116,26,273,5.998535156250001E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197130,26,141,3.09814453125E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197188,26,-375,-8.23974609375E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197198,26,311,6.833496093750001E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197318,26,-132,-2.900390625E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197331,26,-570,-1.25244140625E-4,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197385,26,-166,-3.6474609375E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197398,26,10,2.197265625E-6,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
1610889197510,26,-290,-6.3720703125E-5,54,24,92,886626,95176,16746503,12314,5870,13961,23120,8068,Tag0,unknown
