,timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
0,1611470820472,54,67,1.4721679687500003e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
1,1611470820492,54,67,1.4721679687500003e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
2,1611470820529,54,66,1.4501953125e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
3,1611470820542,54,66,1.4501953125e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
4,1611470820579,54,67,1.4721679687500003e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
5,1611470820591,54,66,1.4501953125e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
6,1611470820617,54,67,1.4721679687500003e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
7,1611470820650,54,67,1.4721679687500003e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
8,1611470820660,54,67,1.4721679687500003e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
9,1611470820690,54,67,1.4721679687500003e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
10,1611470820708,54,66,1.4501953125e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
11,1611470820726,54,66,1.4501953125e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
12,1611470820742,54,65,1.42822265625e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
13,1611470820763,54,67,1.4721679687500003e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
14,1611470820775,54,66,1.4501953125e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
15,1611470820797,54,67,1.4721679687500003e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
16,1611470820808,54,66,1.4501953125e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
17,1611470820838,54,67,1.4721679687500003e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
18,1611470820872,54,66,1.4501953125e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
19,1611470820919,54,68,1.494140625e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
20,1611470820942,54,68,1.494140625e-05,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
21,1611470820979,54,1791,0.0003935302734375,57,50,50,0,0,0,0,0,0,0,0,Tag0,unknown
