,timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
0,1611472007681,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
1,1611472007692,25,64,1.40625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
2,1611472007720,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
3,1611472007754,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
4,1611472007775,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
5,1611472007792,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
6,1611472007809,25,64,1.40625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
7,1611472007847,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
8,1611472007859,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
9,1611472007911,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
10,1611472007926,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
11,1611472007971,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
12,1611472007993,25,64,1.40625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
13,1611472008032,25,64,1.40625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
14,1611472008042,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
15,1611472008101,25,64,1.40625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
16,1611472008111,25,64,1.40625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
17,1611472008126,25,65,1.42822265625e-05,0,0,70,1,0,0,0,0,0,0,0,Tag0,unknown
18,1611472008176,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
19,1611472008222,25,545,0.0001197509765625,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
20,1611472008243,25,-5,-1.0986328125e-06,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
21,1611472008290,25,-71,-1.56005859375e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
22,1611472008310,25,123,2.70263671875e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
23,1611472008345,25,113,2.48291015625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
24,1611472008360,25,112,2.4609375e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
25,1611472008405,25,75,1.64794921875e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
26,1611472008462,25,68,1.494140625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
27,1611472008476,25,68,1.494140625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
28,1611472008522,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
29,1611472008543,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
30,1611472008566,25,66,1.4501953125e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
31,1611472008577,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
32,1611472008607,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
33,1611472008641,25,264,5.80078125e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
34,1611472008660,25,-67,-1.4721679687500003e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
35,1611472008684,25,-117,-2.57080078125e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
36,1611472008694,25,-119,-2.6147460937500007e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
37,1611472008717,25,-119,-2.6147460937500007e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
38,1611472008727,25,-122,-2.6806640625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
39,1611472008754,25,91,1.99951171875e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
40,1611472008787,25,82,1.8017578125e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
41,1611472008826,25,70,1.5380859375e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
42,1611472008844,25,72,1.58203125e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
43,1611472008860,25,68,1.494140625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
44,1611472008877,25,67,1.4721679687500003e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
45,1611472008894,25,66,1.4501953125e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
46,1611472008926,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
47,1611472008944,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
48,1611472008961,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
49,1611472008977,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
50,1611472008996,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
51,1611472009011,25,64,1.40625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
52,1611472009032,25,65,1.42822265625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
53,1611472009044,25,64,1.40625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
54,1611472009071,25,64,1.40625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
55,1611472009105,25,64,1.40625e-05,0,0,70,0,0,0,0,0,0,0,0,Tag0,unknown
56,1611472009141,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
57,1611472009161,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
58,1611472009182,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
59,1611472009194,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
60,1611472009216,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
61,1611472009228,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
62,1611472009255,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
63,1611472009289,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
64,1611472009311,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
65,1611472009329,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
66,1611472009345,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
67,1611472009362,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
68,1611472009378,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
69,1611472009404,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
70,1611472009438,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
71,1611472009462,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
72,1611472009482,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
73,1611472009495,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
74,1611472009526,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
75,1611472009560,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
76,1611472009578,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
77,1611472009596,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
78,1611472009612,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
79,1611472009630,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
80,1611472009645,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
81,1611472009670,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
82,1611472009680,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
83,1611472009704,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
84,1611472009714,51,61,1.34033203125e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
85,1611472009745,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
86,1611472009762,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
87,1611472009796,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
88,1611472009812,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
89,1611472009855,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
90,1611472009865,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
91,1611472009915,51,64,1.40625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
92,1611472009929,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
93,1611472010020,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
94,1611472010040,51,65,1.42822265625e-05,0,0,70,152465,13800,5297,4539,2859,2082,1867,1236,Tag0,unknown
