timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1610372131985,200,132,2.900390625E-5,0,0,0,79748,18034,8255,3812,3887,2433,1103,646,Tag0,unknown
1610372132001,200,-569,-1.250244140625E-4,0,0,0,79748,18034,8255,3812,3887,2433,1103,646,Tag0,unknown
1610372132030,200,278,6.108398437500001E-5,0,0,0,79748,18034,8255,3812,3887,2433,1103,646,Tag0,unknown
1610372132064,200,-537,-1.179931640625E-4,0,0,0,79748,18034,8255,3812,3887,2433,1103,646,Tag0,unknown
1610372132085,200,21,4.614257812500001E-6,0,0,0,79748,18034,8255,3812,3887,2433,1103,646,Tag0,unknown
1610372132101,200,-87,-1.91162109375E-5,0,0,0,79748,18034,8255,3812,3887,2433,1103,646,Tag0,unknown
1610372132119,200,-94,-2.0654296875000002E-5,0,0,0,79748,18034,8255,3812,3887,2433,1103,646,Tag0,unknown
1610372132135,200,41,9.008789062499999E-6,0,0,0,79748,18034,8255,3812,3887,2433,1103,646,Tag0,unknown
1610372132153,200,-361,-7.93212890625E-5,0,0,0,79748,18034,8255,3812,3887,2433,1103,646,Tag0,unknown
1610372132173,200,-117,-2.5708007812499998E-5,0,0,0,717720,27917,4365,6921,9863,32542,2351,426,Tag0,unknown
1610372132185,200,-36,-7.91015625E-6,0,0,0,717720,27917,4365,6921,9863,32542,2351,426,Tag0,unknown
1610372132235,200,501,1.100830078125E-4,0,0,0,717720,27917,4365,6921,9863,32542,2351,426,Tag0,unknown
1610372132252,200,841,1.847900390625E-4,0,0,0,717720,27917,4365,6921,9863,32542,2351,426,Tag0,unknown
1610372132293,200,362,7.954101562500001E-5,0,0,0,717720,27917,4365,6921,9863,32542,2351,426,Tag0,unknown
1610372132303,200,21,4.614257812500001E-6,0,0,0,717720,27917,4365,6921,9863,32542,2351,426,Tag0,unknown
1610372132318,200,-172,-3.7792968750000005E-5,0,0,0,717720,27917,4365,6921,9863,32542,2351,426,Tag0,unknown
